antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"admission_type_Emergency, n_active_meds_high",change,0.14922771371826196,0.4500121451126638,0.14922771371826196,1.0,2.222162247975869,1.0,0.08207343015764841,inf,0.6464571822044572,0.3316081917764724,1.0,0.6658040958882362
"insulin, discharge_disposition_Home, n_active_meds_high",change,0.14081186506065413,0.4500121451126638,0.14081186506065413,1.0,2.222162247975869,1.0,0.0774448156073942,inf,0.6401250582052816,0.31290681060485787,1.0,0.6564534053024289
"n_active_meds_high, diabetesMed",change,0.3032563190306771,0.4500121451126638,0.3032563190306771,1.0,2.222162247975869,1.0,0.1667872923847118,inf,0.7893689887824786,0.6738847436100968,1.0,0.8369423718050484
"diag_1_cat_Circulatory, n_active_meds_high",change,0.09690371068912798,0.4500121451126638,0.09690371068912798,1.0,2.222162247975869,1.0,0.05329586397253653,inf,0.6090024523376315,0.21533576758215586,1.0,0.607667883791078
change,"n_active_meds_high, diabetesMed",0.4500121451126638,0.3032563190306771,0.3032563190306771,0.6738847436100968,2.222162247975869,1.0,0.1667872923847118,2.136495203205999,1.0,0.6738847436100968,0.5319437186194419,0.8369423718050484
n_active_meds_high,"change, diabetesMed",0.3032563190306771,0.4500121451126638,0.3032563190306771,1.0,2.222162247975869,1.0,0.1667872923847118,inf,0.7893689887824786,0.6738847436100968,1.0,0.8369423718050484
"gender, n_active_meds_high, diabetesMed",change,0.14698443996742253,0.4500121451126638,0.14698443996742253,1.0,2.222162247975869,1.0,0.08083965683949916,inf,0.6447571189279732,0.32662327353548176,1.0,0.663311636767741
"total_visits_high, insulin, n_active_meds_high",change,0.05806792690071013,0.4500121451126638,0.05806792690071013,1.0,2.222162247975869,1.0,0.03193665455387621,inf,0.5838933300972347,0.12903635497698046,1.0,0.5645181774884902
"n_active_meds_high, race_AfricanAmerican",change,0.05199537056881992,0.4500121451126638,0.05199537056881992,1.0,2.222162247975869,1.0,0.0285968223232174,inf,0.5801531319708205,0.11554214954754721,1.0,0.5577710747737736
"admission_type_Emergency, insulin, n_active_meds_high",change,0.11306385471587581,0.4500121451126638,0.11306385471587581,1.0,2.222162247975869,1.0,0.06218374692047797,inf,0.620098592003093,0.25124622956024767,1.0,0.6256231147801239
"total_visits_high, race_Caucasian, n_active_meds_high",change,0.06346892994413249,0.4500121451126638,0.06346892994413249,1.0,2.222162247975869,1.0,0.03490714063196805,inf,0.5872606606148448,0.1410382600412764,1.0,0.5705191300206383
"num_procedures_high, n_active_meds_high, diabetesMed",change,0.10979181848057497,0.4500121451126638,0.10979181848057497,1.0,2.222162247975869,1.0,0.060384166730311224,inf,0.6178193666436608,0.243975234164153,1.0,0.6219876170820765
"num_procedures_high, n_active_meds_high","change, diabetesMed",0.10979181848057497,0.4500121451126638,0.10979181848057497,1.0,2.222162247975869,1.0,0.060384166730311224,inf,0.6178193666436608,0.243975234164153,1.0,0.6219876170820765
"n_active_meds_high, admission_type_Elective",change,0.06415477160044009,0.4500121451126638,0.06415477160044009,1.0,2.222162247975869,1.0,0.03528434521331304,inf,0.587691039284242,0.14256231147801238,1.0,0.5712811557390062
"diag_1_cat_Circulatory, n_active_meds_high","change, diabetesMed",0.09690371068912798,0.4500121451126638,0.09690371068912798,1.0,2.222162247975869,1.0,0.05329586397253653,inf,0.6090024523376315,0.21533576758215586,1.0,0.607667883791078
"diag_1_cat_Circulatory, n_active_meds_high, diabetesMed",change,0.09690371068912798,0.4500121451126638,0.09690371068912798,1.0,2.222162247975869,1.0,0.05329586397253653,inf,0.6090024523376315,0.21533576758215586,1.0,0.607667883791078
"num_medications_high, n_active_meds_high","change, diabetesMed",0.1841484847185906,0.4500121451126638,0.1841484847185906,1.0,2.222162247975869,1.0,0.10127943009113106,inf,0.6741273927739541,0.40920781076361323,1.0,0.7046039053818066
"n_active_meds_high, race_Caucasian, metformin",change,0.12137968479860546,0.4500121451126638,0.12137968479860546,1.0,2.222162247975869,1.0,0.06675735246928602,inf,0.6259676055421842,0.26972535323067154,1.0,0.6348626766153358
"total_visits_high, n_active_meds_high, diabetesMed",change,0.07980053438495721,0.4500121451126638,0.07980053438495721,1.0,2.222162247975869,1.0,0.04388932472524573,inf,0.597683301760815,0.17732973487855216,1.0,0.588664867439276
"total_visits_high, n_active_meds_high","change, diabetesMed",0.07980053438495721,0.4500121451126638,0.07980053438495721,1.0,2.222162247975869,1.0,0.04388932472524573,inf,0.597683301760815,0.17732973487855216,1.0,0.588664867439276
"n_active_meds_high, metformin","change, diabetesMed",0.16304456541929216,0.4500121451126638,0.16304456541929216,1.0,2.222162247975869,1.0,0.08967253078599445,inf,0.6571291996722206,0.3623114780123829,1.0,0.6811557390061914
"diag_2_cat_Circulatory, race_Caucasian, n_active_meds_high",change,0.07144183919870833,0.4500121451126638,0.07144183919870833,1.0,2.222162247975869,1.0,0.039292143890103604,inf,0.5923030759998154,0.15875535799333226,1.0,0.5793776789966661
"num_medications_high, n_active_meds_high, diabetesMed",change,0.1841484847185906,0.4500121451126638,0.1841484847185906,1.0,2.222162247975869,1.0,0.10127943009113106,inf,0.6741273927739541,0.40920781076361323,1.0,0.7046039053818066
"insulin, race_Caucasian, n_active_meds_high",change,0.16668809921842628,0.4500121451126638,0.16668809921842628,1.0,2.222162247975869,1.0,0.09167643012438974,inf,0.6600024005075359,0.3704080012700429,1.0,0.6852040006350214
"glyburide, n_active_meds_high, diabetesMed",change,0.0766428050923743,0.4500121451126638,0.0766428050923743,1.0,2.222162247975869,1.0,0.04215261196530315,inf,0.5956393234606874,0.17031274805524688,1.0,0.5851563740276234
"diag_2_cat_Circulatory, n_active_meds_high","change, diabetesMed",0.09398888364982068,0.4500121451126638,0.09398888364982068,1.0,2.222162247975869,1.0,0.0516927445018203,inf,0.6070431642195903,0.20885854897602793,1.0,0.604429274488014
"insulin, gender, n_active_meds_high",change,0.1089488047780302,0.4500121451126638,0.1089488047780302,1.0,2.222162247975869,1.0,0.059920519432408,inf,0.617234854558866,0.2421019209398317,1.0,0.6210509604699158
change,n_active_meds_high,0.4500121451126638,0.3032563190306771,0.3032563190306771,0.6738847436100968,2.222162247975869,1.0,0.1667872923847118,2.136495203205999,1.0,0.6738847436100968,0.5319437186194419,0.8369423718050484
n_active_meds_high,change,0.3032563190306771,0.4500121451126638,0.3032563190306771,1.0,2.222162247975869,1.0,0.1667872923847118,inf,0.7893689887824786,0.6738847436100968,1.0,0.8369423718050484
"admission_source_Physician_Referral, n_active_meds_high",change,0.09900410076157,0.4500121451126638,0.09900410076157,1.0,2.222162247975869,1.0,0.05445105300290557,inf,0.6104221510355545,0.22000317510715983,1.0,0.6100015875535799
"diag_1_cat_Circulatory, race_Caucasian, n_active_meds_high",change,0.07404232214554131,0.4500121451126638,0.07404232214554131,1.0,2.222162247975869,1.0,0.040722377927703376,inf,0.5939665149294037,0.16453405302428953,1.0,0.5822670265121448
"diag_2_cat_Circulatory, n_active_meds_high, diabetesMed",change,0.09398888364982068,0.4500121451126638,0.09398888364982068,1.0,2.222162247975869,1.0,0.0516927445018203,inf,0.6070431642195903,0.20885854897602793,1.0,0.604429274488014
"gender, n_active_meds_high, race_Caucasian",change,0.11464986354608712,0.4500121451126638,0.11464986354608712,1.0,2.222162247975869,1.0,0.06305603251483827,inf,0.6212094314348886,0.2547705985076996,1.0,0.6273852992538498
"admission_source_Physician_Referral, race_Caucasian, n_active_meds_high",change,0.07780016288739337,0.4500121451126638,0.07780016288739337,1.0,2.222162247975869,1.0,0.04278914469632283,inf,0.5963868488736017,0.17288458485473884,1.0,0.5864422924273694
"diag_1_cat_Circulatory, insulin, n_active_meds_high",change,0.07148470430222756,0.4500121451126638,0.07148470430222756,1.0,2.222162247975869,1.0,0.03931571917643767,inf,0.592330419795642,0.15885061120812824,1.0,0.5794253056040641
"n_active_meds_high, admission_type_Emergency, metformin",change,0.08000057153471359,0.4500121451126638,0.08000057153471359,1.0,2.222162247975869,1.0,0.04399934272813801,inf,0.5978132571286575,0.17777424988093346,1.0,0.5888871249404667
"admission_source_Emergency_Room, n_active_meds_high, race_Caucasian",change,0.1152928400988755,0.4500121451126638,0.1152928400988755,1.0,2.222162247975869,1.0,0.0634096618098492,inf,0.6216609063600246,0.25619939672963965,1.0,0.6280996983648198
"discharge_disposition_Home, race_Caucasian, n_active_meds_high",change,0.13771128923943018,0.4500121451126638,0.13771128923943018,1.0,2.222162247975869,1.0,0.07573953656256371,inf,0.6378233276442029,0.30601682806794733,1.0,0.6530084140339736
"admission_source_Emergency_Room, n_active_meds_high",change,0.1582579621929787,0.4500121451126638,0.1582579621929787,1.0,2.222162247975869,1.0,0.0870399571453575,inf,0.6533924054930319,0.35167486902682965,1.0,0.6758374345134148
"admission_type_Emergency, race_Caucasian, n_active_meds_high",change,0.10636261019903696,0.4500121451126638,0.10636261019903696,1.0,2.222162247975869,1.0,0.05849814382358625,inf,0.6154485713828886,0.23635497698047309,1.0,0.6181774884902366
"insulin, number_diagnoses_high, n_active_meds_high",change,0.106305456727678,0.4500121451126638,0.106305456727678,1.0,2.222162247975869,1.0,0.058466710108474165,inf,0.6154092122723711,0.23622797269407844,1.0,0.6181139863470392
"diag_1_cat_Circulatory, gender, n_active_meds_high",change,0.05198108220098018,0.4500121451126638,0.05198108220098018,1.0,2.222162247975869,1.0,0.028588963894439382,inf,0.5801443880088621,0.11551039847594857,1.0,0.5577551992379742
"n_active_meds_high, num_lab_procedures_high, diabetesMed",change,0.15302841956363325,0.4500121451126638,0.15302841956363325,1.0,2.222162247975869,1.0,0.08416377221260192,inf,0.6493580984192856,0.3400539768217177,1.0,0.6700269884108588
"n_active_meds_high, time_in_hospital_high, metformin",change,0.08651606726963579,0.4500121451126638,0.08651606726963579,1.0,2.222162247975869,1.0,0.047582786250915464,inf,0.6020772070324719,0.19225273852992536,1.0,0.5961263692649627
"race_Caucasian, n_active_meds_high, admission_type_Elective",change,0.05146670095874948,0.4500121451126638,0.05146670095874948,1.0,2.222162247975869,1.0,0.028306060458430635,inf,0.5798297808239813,0.11436735989839658,1.0,0.5571836799491983
"admission_source_Emergency_Room, gender, n_active_meds_high",change,0.075442582193836,0.4500121451126638,0.075442582193836,1.0,2.222162247975869,1.0,0.041492503947949406,inf,0.5948660886766501,0.16764565804095888,1.0,0.5838228290204794
"n_active_meds_high, num_lab_procedures_high","change, diabetesMed",0.15302841956363325,0.4500121451126638,0.15302841956363325,1.0,2.222162247975869,1.0,0.08416377221260192,inf,0.6493580984192856,0.3400539768217177,1.0,0.6700269884108588
"n_active_meds_high, metformin, diabetesMed",change,0.16304456541929216,0.4500121451126638,0.16304456541929216,1.0,2.222162247975869,1.0,0.08967253078599445,inf,0.6571291996722206,0.3623114780123829,1.0,0.6811557390061914
"discharge_disposition_Home, gender, n_active_meds_high",change,0.09753239887407661,0.4500121451126638,0.09753239887407661,1.0,2.222162247975869,1.0,0.053641634838769436,inf,0.6094267031870932,0.21673281473249723,1.0,0.6083664073662486
"num_medications_high, race_Caucasian, n_active_meds_high",change,0.14302656207581407,0.4500121451126638,0.14302656207581407,1.0,2.222162247975869,1.0,0.07866287206798742,inf,0.6417793487503544,0.3178282267026512,1.0,0.6589141133513257
"insulin, n_active_meds_high, glipizide",change,0.06201151642447883,0.4500121451126638,0.06201151642447883,1.0,2.222162247975869,1.0,0.03410558089660993,inf,0.5863481956525051,0.1377996507382124,1.0,0.5688998253691062
"num_medications_high, diag_3_cat_Circulatory, n_active_meds_high",change,0.056224727449383456,0.4500121451126638,0.056224727449383456,1.0,2.222162247975869,1.0,0.030922917241511538,inf,0.5827529824986374,0.12494046674075247,1.0,0.5624702333703763
"rosiglitazone, n_active_meds_high",change,0.05463871861917213,0.4500121451126638,0.05463871861917213,1.0,2.222162247975869,1.0,0.030050631647151237,inf,0.5817753124858304,0.12141609779330054,1.0,0.5607080488966503
"admission_type_Emergency, n_active_meds_high, age_num_high",change,0.06504065040650407,0.4500121451126638,0.06504065040650407,1.0,2.222162247975869,1.0,0.03577156779755032,inf,0.5882478795751509,0.14453087791712974,1.0,0.5722654389585649
"admission_type_Emergency, number_diagnoses_high, n_active_meds_high",change,0.07114178347407375,0.4500121451126638,0.07114178347407375,1.0,2.222162247975869,1.0,0.039127116885765166,inf,0.592111740093527,0.15808858548976024,1.0,0.5790442927448801
"discharge_disposition_Home, number_diagnoses_high, n_active_meds_high",change,0.074170917456099,0.4500121451126638,0.074170917456099,1.0,2.222162247975869,1.0,0.040793103786705566,inf,0.5940490153713192,0.16481981266867757,1.0,0.5824099063343388
"insulin, metformin","change, diabetesMed",0.10427650849443468,0.4500121451126638,0.10427650849443468,1.0,2.222162247975869,1.0,0.05735081322199522,inf,0.6140152179808259,0.2317193205270678,1.0,0.6158596602635339
"number_diagnoses_high, n_active_meds_high, num_lab_procedures_high",change,0.07810021861202794,0.4500121451126638,0.07810021861202794,1.0,2.222162247975869,1.0,0.04295417170066126,inf,0.5965809581376607,0.17355135735831081,1.0,0.5867756786791554
"num_medications_high, admission_type_Emergency, n_active_meds_high",change,0.08371554717304643,0.4500121451126638,0.08371554717304643,1.0,2.222162247975869,1.0,0.046042534210423404,inf,0.6002370259481037,0.18602952849658674,1.0,0.5930147642482934
"admission_type_Urgent, n_active_meds_high, diabetesMed",change,0.05899667081029334,0.4500121451126638,0.05899667081029334,1.0,2.222162247975869,1.0,0.03244745242444756,inf,0.5844696164475084,0.1311001746308938,1.0,0.5655500873154469
"discharge_disposition_Home, n_active_meds_high, age_num_high",change,0.06421192507179904,0.4500121451126638,0.06421192507179904,1.0,2.222162247975869,1.0,0.03531577892842512,inf,0.5877269326492909,0.14268931576440705,1.0,0.5713446578822035
"admission_type_Emergency, n_active_meds_high, num_lab_procedures_high",change,0.08863074570991755,0.4500121451126638,0.08863074570991755,1.0,2.222162247975869,1.0,0.04874583371006253,inf,0.6034742255111,0.19695189712652802,1.0,0.598475948563264
"num_lab_procedures_high, n_active_meds_high, age_num_high",change,0.06812693785988827,0.4500121451126638,0.06812693785988827,1.0,2.222162247975869,1.0,0.0374689884136028,inf,0.5901961084959905,0.15138910938244166,1.0,0.5756945546912209
"time_in_hospital_high, admission_source_Emergency_Room, n_active_meds_high",change,0.0851158072213411,0.4500121451126638,0.0851158072213411,1.0,2.222162247975869,1.0,0.046812660230669434,inf,0.6011557082617524,0.18914113351325604,1.0,0.594570566756628
"insulin, race_Caucasian, metformin",change,0.07547115892951548,0.4500121451126638,0.07547115892951548,1.0,2.222162247975869,1.0,0.041508220805505446,inf,0.5948844756973958,0.16770916018415621,1.0,0.5838545800920781
"glipizide, n_active_meds_high, diabetesMed",change,0.08914512695214825,0.4500121451126638,0.08914512695214825,1.0,2.222162247975869,1.0,0.049028737146071276,inf,0.6038150216477379,0.19809493570408002,1.0,0.59904746785204
"num_medications_high, num_procedures_high, n_active_meds_high",change,0.08547301641733465,0.4500121451126638,0.08547301641733465,1.0,2.222162247975869,1.0,0.047009120950119956,inf,0.6013905163659089,0.1899349103032227,1.0,0.5949674551516113
"insulin, discharge_disposition_Home, metformin",change,0.06715532884678584,0.4500121451126638,0.06715532884678584,1.0,2.222162247975869,1.0,0.03693461525669739,inf,0.5895813867998223,0.14923003651373234,1.0,0.5746150182568661
